Категория,Навык,Количество,Всего вакансий,50
виртуализация/контейнеаризация,docker,28
виртуализация/контейнеаризация,kubernetes,10
фреймворки,django,17
фреймворки,fastapi,15
основы языка,ооп,6
основы языка,функции,2
тестирование,тестирование,10
тестирование,pytest,5
тестирование,unittest,3
библиотеки,pandas,5
библиотеки,matplotlib,1
библиотеки,tensorflow,1
библиотеки,aiogram,1
