Категория,Навык,Количество,Всего вакансий,50
фреймворки,django,16
фреймворки,fastapi,12
виртуализация/контейнеаризация,docker,26
виртуализация/контейнеаризация,kubernetes,11
основы языка,ооп,4
основы языка,функции,2
тестирование,тестирование,13
тестирование,pytest,6
тестирование,unittest,1
библиотеки,pandas,5
библиотеки,aiogram,2
библиотеки,tensorflow,1
