Категория,Навык,Количество,Всего вакансий,100
виртуализация/контейнеаризация,docker,55
виртуализация/контейнеаризация,kubernetes,15
основы языка,ооп,7
основы языка,функции,2
фреймворки,django,35
фреймворки,fastapi,32
фреймворки,cherrypy,1
библиотеки,pandas,8
библиотеки,aiogram,7
библиотеки,tensorflow,2
библиотеки,matplotlib,1
библиотеки,beautifulsoup,1
тестирование,тестирование,20
тестирование,pytest,18
тестирование,unittest,4
