Категория,Навык,Количество,Всего вакансий,100
библиотеки,pandas,8
библиотеки,aiogram,7
библиотеки,tensorflow,2
библиотеки,matplotlib,1
библиотеки,beautifulsoup,1
фреймворки,django,34
фреймворки,fastapi,31
фреймворки,cherrypy,1
тестирование,тестирование,21
тестирование,pytest,18
тестирование,unittest,4
виртуализация/контейнеаризация,docker,54
виртуализация/контейнеаризация,kubernetes,15
основы языка,ооп,7
основы языка,функции,2
