Категория,Навык,Количество,Всего вакансий,3
тестирование,pytest,1
фреймворки,fastapi,2
фреймворки,django,1
виртуализация/контейнеаризация,docker,2
виртуализация/контейнеаризация,kubernetes,1
основы языка,ооп,1
