Категория,Навык,Количество,Всего вакансий,50
библиотеки,pandas,5
библиотеки,aiogram,2
фреймворки,django,16
фреймворки,fastapi,14
тестирование,тестирование,13
тестирование,pytest,5
тестирование,unittest,1
виртуализация/контейнеаризация,docker,27
виртуализация/контейнеаризация,kubernetes,9
основы языка,ооп,4
основы языка,функции,1
